Account ID,Task ID,Latitude,Longitude
329,1190,24.263787907824263,55.837125698172805
682,1400,24.12936953980359,55.607476031353094
459,625,24.328548059520926,55.86669786162238
531,1381,24.342648329726483,55.78043967874001
802,491,24.141781489889965,55.89569480303474
608,254,24.348899561048338,55.83015690448889
752,1363,24.226551493412718,55.754461059513005
482,770,24.32446570168687,55.79064631596433
921,494,24.081799796218554,55.827102056288
149,899,24.251524010865595,55.63929008358181
984,572,24.071126266109317,55.69747395616526
917,196,24.229688109619957,55.62334749827971
845,690,24.297668670691255,55.55212233543854
442,33,24.271729539723356,55.64265929142987
666,1171,24.121100124911717,55.61842700902185
656,812,24.149239781562226,55.6828625113019
543,1268,24.238071231418928,55.69382859148206
653,1194,24.165993433877276,55.844295262315995
846,541,24.10710609241245,55.87539752343839
473,881,24.088452319542622,55.76835119328538
531,516,24.340439249481804,55.73130772706542
721,983,24.227610957774754,55.565572805344175
103,687,24.197251351916876,55.78486005213009
809,1162,24.242669735218247,55.630092269139524
711,711,24.110535876133657,55.65954227280258
444,1244,24.24871656343479,55.805915754239265
649,537,24.210327191529387,55.68169046000811
779,1162,24.231891674415326,55.585011162584486
835,495,24.16716387016464,55.65100852663673
186,12,24.152875722161966,55.677676582135796
482,319,24.27594026642351,55.82474350661695
687,432,24.100386438468366,55.87838644429126
553,509,24.313077477445376,55.743775972207075
682,316,24.153740476414328,55.63796821688753
237,1332,24.149051237837437,55.665079003593334
225,1370,24.32955113080191,55.86519081668301
584,843,24.300880448629098,55.55345790441084
611,417,24.07804449191093,55.89846719284796
880,209,24.099339446481842,55.668248238613366
775,468,24.290138841715116,55.64081433793373
861,949,24.125550211446182,55.58496117295992
999,1223,24.110320099972324,55.816298651854616
987,825,24.24778817439631,55.848172492215326
862,99,24.088305919970015,55.71290518773252
167,388,24.240454289193217,55.622148856765946
69,886,24.32811637844466,55.768178846863286
40,206,24.304066341078062,55.82736931949943
135,907,24.335142400421375,55.752917135819764
205,239,24.090724934452314,55.614702589251465
317,101,24.101790663650636,55.89554552936315
626,807,24.107949952756602,55.61615120368348
677,86,24.2136921391558,55.89855220039239
35,123,24.121385640254324,55.79369393143483
135,1255,24.34235839548032,55.710640016898196
805,242,24.263412740699263,55.86711333814974
681,1346,24.332799674187942,55.67515531800921
768,297,24.195111256221605,55.62571614814511
987,379,24.252998360346037,55.87914858681451
180,288,24.326741890761653,55.688037367926675
977,148,24.344866812979355,55.781606182517066
322,525,24.126481261810152,55.5886681900487
732,878,24.230532767027817,55.834418230332474
75,717,24.31855444638869,55.57704329154615
717,491,24.17191276119519,55.86417081087313
279,515,24.263772687673697,55.61806255524736
346,403,24.339331837887293,55.57756875315934
534,1193,24.332946218490843,55.55185439369097
805,112,24.309965859229173,55.82712176550285
75,872,24.35,55.6188962894273
675,557,24.30802280296237,55.573203923848304
860,1370,24.28912694074499,55.867413139496556
802,159,24.14677232778684,55.9
470,540,24.15931709574154,55.787428850023595
762,1415,24.347675524582503,55.77055544053641
957,192,24.25272656381365,55.88009401164218
682,169,24.104004933030673,55.67440332210622
743,1267,24.169869673542497,55.77294921341062
769,546,24.123750110479957,55.81041857107156
548,1429,24.297735829630255,55.71979236306891
73,145,24.337582808056855,55.756314288903695
762,770,24.331737444621275,55.808937211778385
677,1407,24.17584592716332,55.9
197,1226,24.255597614818896,55.619984619167624
534,669,24.304690675085908,55.56983647825882
213,1122,24.114978847181526,55.65618000616618
102,1385,24.239812964284926,55.74278487413443
546,612,24.178394292704162,55.585746160468744
805,762,24.291395732849427,55.829809660687964
608,511,24.302653737704407,55.7995545771571
398,1198,24.135815094535403,55.70714579311428
40,377,24.26334601330366,55.81783699372895
174,131,24.223415768074688,55.84063421881486
291,419,24.177274080130164,55.8226915362071
666,1292,24.08435097451534,55.61798958578887
467,336,24.17802638592542,55.884830902467286
597,63,24.238711982107603,55.708567391975315
370,70,24.13355456165955,55.899006161398894
790,121,24.198247176554606,55.86058249967569
908,230,24.270558320230766,55.708302982903554
743,144,24.166585078993318,55.81978308082972
4,1047,24.109803155795255,55.66418060072516
128,365,24.2698994378902,55.73409542786734
73,40,24.35,55.77822392373439
79,1230,24.122026573810356,55.575195939669854
862,605,24.07,55.68624191748749
880,1142,24.07,55.69116405673485
837,11,24.30077640307429,55.61351172743016
304,607,24.31896929007527,55.689735055834376
682,207,24.088770828151475,55.6511331625561
280,1143,24.2822145051788,55.79218407738084
93,822,24.19459381234037,55.65176335959603
611,583,24.074707919111557,55.885263599456884
789,573,24.233480732228394,55.78429830066492
163,689,24.29589475035066,55.71750623085376
315,580,24.177333873233504,55.57913929564452
606,634,24.291792175848673,55.716321306090684
583,156,24.349098625856644,55.68218945900555
576,451,24.11002928135981,55.77851930639179
885,872,24.30718820259094,55.697254883532494
35,1273,24.078983151919473,55.75579138335878
699,1381,24.308107000529624,55.79816411338447
528,1279,24.2008420695312,55.58180873520198
8,71,24.284848178509815,55.83295498954208
823,19,24.3483192007353,55.65958701610333
514,370,24.3108044167887,55.706532450926275
156,920,24.123292839543456,55.81925502970641
467,518,24.156517013700544,55.9
237,836,24.12387649948758,55.651003121738526
508,510,24.172336626280835,55.630320333548916
65,823,24.1746894334253,55.894277969987854
878,1114,24.10192284755584,55.779301255802466
552,1070,24.230869429408056,55.73695102758466
768,1448,24.17787783838176,55.6029196831547
786,41,24.230089547839057,55.796233933628955
600,1238,24.143023709434893,55.61464341036422
