Account ID,Task ID,Latitude,Longitude
183,630,24.25979599976684,55.866620533786566
967,411,24.14798548251438,55.77868200519163
329,1190,24.263787907824263,55.837125698172805
682,1400,24.12936953980359,55.607476031353094
499,149,24.09723711086818,55.580033589527254
522,1143,24.306837295777264,55.777746070915526
618,1159,24.347701430547232,55.7388403043424
459,625,24.328548059520926,55.86669786162238
963,439,24.290355891189456,55.68062136445179
109,444,24.17799661734521,55.67592513205858
531,1381,24.342648329726483,55.78043967874001
834,466,24.07934776186295,55.65873572166196
802,491,24.141781489889965,55.89569480303474
335,778,24.138516699571156,55.63723966510927
395,795,24.087706872795195,55.64997369232129
378,1353,24.279604700755932,55.77906829864222
608,254,24.348899561048338,55.83015690448889
814,1073,24.083720520273367,55.77820250597632
752,1363,24.226551493412718,55.754461059513005
482,770,24.32446570168687,55.79064631596433
921,494,24.081799796218554,55.827102056288
56,478,24.179292247728178,55.632479076885005
418,744,24.326495984470668,55.58057843290988
149,899,24.251524010865595,55.63929008358181
162,1332,24.16287768947282,55.677372820045264
984,572,24.071126266109317,55.69747395616526
917,196,24.229688109619957,55.62334749827971
845,690,24.297668670691255,55.55212233543854
486,892,24.106553996101496,55.601815384484695
20,754,24.250495155823845,55.8182788699718
442,33,24.271729539723356,55.64265929142987
640,358,24.225774045480787,55.88506794232476
666,1171,24.121100124911717,55.61842700902185
244,223,24.074759321075064,55.8783905420307
614,379,24.316212179440694,55.88746972603926
233,861,24.176527861251223,55.67022759904422
618,605,24.07,55.672959003612746
656,812,24.149239781562226,55.6828625113019
543,1268,24.238071231418928,55.69382859148206
824,493,24.32892603114827,55.60747631081241
653,1194,24.165993433877276,55.844295262315995
170,832,24.208014775333424,55.56250498328906
165,784,24.339309212500467,55.70902091967481
846,541,24.10710609241245,55.87539752343839
519,870,24.113080595415322,55.5917948182839
380,1028,24.259665916561055,55.77008628298976
473,881,24.088452319542622,55.76835119328538
159,1259,24.22833655380138,55.627866554681965
379,1489,24.15841549886077,55.752017167467635
531,516,24.340439249481804,55.73130772706542
341,436,24.148381244273654,55.82714565448799
901,389,24.198705773222393,55.63613191397897
721,983,24.227610957774754,55.565572805344175
103,687,24.197251351916876,55.78486005213009
587,423,24.295228267007936,55.56878084209339
809,1162,24.242669735218247,55.630092269139524
711,711,24.110535876133657,55.65954227280258
444,1244,24.24871656343479,55.805915754239265
649,537,24.210327191529387,55.68169046000811
613,817,24.13493625245136,55.87128939610259
112,684,24.07256535088347,55.74219020729017
858,1041,24.117388558233497,55.77412399378722
779,1162,24.231891674415326,55.585011162584486
795,1300,24.099496657077133,55.79622867171923
332,629,24.336175746559647,55.609250987162824
799,1404,24.276540615142398,55.64980764199484
835,495,24.16716387016464,55.65100852663673
252,1441,24.27959753527805,55.861091652152595
186,12,24.152875722161966,55.677676582135796
515,940,24.22562364574959,55.612859983880014
341,970,24.303392363768516,55.9
965,1181,24.340288828242887,55.87706946540883
482,319,24.27594026642351,55.82474350661695
687,432,24.100386438468366,55.87838644429126
553,509,24.313077477445376,55.743775972207075
682,316,24.153740476414328,55.63796821688753
848,585,24.283365190712626,55.75789404538475
422,397,24.156946056403367,55.66692111686728
287,1157,24.108946114593685,55.77404948637013
237,1332,24.149051237837437,55.665079003593334
126,1289,24.163131274645867,55.566986430602476
16,129,24.148769643586505,55.62998648287527
992,627,24.298463282524754,55.88083677598886
673,159,24.0821698499281,55.84738943219228
300,672,24.243365082043937,55.835793126926795
891,854,24.135843891955812,55.56839211202759
225,1370,24.32955113080191,55.86519081668301
584,843,24.300880448629098,55.55345790441084
42,326,24.21278055744887,55.76889453601618
611,417,24.07804449191093,55.89846719284796
956,98,24.32946744388309,55.898869393822764
880,209,24.099339446481842,55.668248238613366
775,468,24.290138841715116,55.64081433793373
861,949,24.125550211446182,55.58496117295992
999,1223,24.110320099972324,55.816298651854616
544,427,24.30239726161148,55.79222570428968
987,825,24.24778817439631,55.848172492215326
862,99,24.088305919970015,55.71290518773252
70,121,24.19611126837017,55.8744709080588
167,388,24.240454289193217,55.622148856765946
475,383,24.321328985552512,55.83390840889619
69,886,24.32811637844466,55.768178846863286
787,655,24.103870693461314,55.67645571566557
40,206,24.304066341078062,55.82736931949943
135,907,24.335142400421375,55.752917135819764
447,54,24.27351670189185,55.553238270511436
205,239,24.090724934452314,55.614702589251465
317,101,24.101790663650636,55.89554552936315
66,1448,24.19417520122603,55.55370044343873
431,804,24.243257112955646,55.79525557275327
944,1088,24.262072208526625,55.568660948094546
756,1009,24.158815532071888,55.61884086470417
626,807,24.107949952756602,55.61615120368348
725,436,24.19134834678283,55.888408914494605
677,86,24.2136921391558,55.89855220039239
35,123,24.121385640254324,55.79369393143483
923,815,24.22002692103205,55.78698618762311
135,1255,24.34235839548032,55.710640016898196
805,242,24.263412740699263,55.86711333814974
681,1346,24.332799674187942,55.67515531800921
114,544,24.101435207646386,55.82101772810694
768,297,24.195111256221605,55.62571614814511
987,379,24.252998360346037,55.87914858681451
295,92,24.174594153725188,55.55424718384547
15,1177,24.344781683570677,55.79152321535847
863,902,24.1541186565382,55.80273976457596
180,288,24.326741890761653,55.688037367926675
977,148,24.344866812979355,55.781606182517066
322,525,24.126481261810152,55.5886681900487
275,741,24.2484996334526,55.768503191949016
732,878,24.230532767027817,55.834418230332474
236,1051,24.28319816477055,55.56721471036199
499,209,24.07,55.64380374312611
587,898,24.07,55.725621964581954
75,717,24.31855444638869,55.57704329154615
938,1306,24.30295040850668,55.66688878125164
214,925,24.15463602233753,55.65815824936881
865,1465,24.292620375724,55.71821213898616
300,1342,24.17893565170395,55.644975208650386
184,302,24.310042756171146,55.79008289612226
771,616,24.087690119824973,55.8225669958294
717,491,24.17191276119519,55.86417081087313
905,917,24.094585332455928,55.55850884472178
164,459,24.11009725988325,55.749815842388685
279,515,24.263772687673697,55.61806255524736
379,843,24.35,55.55
346,403,24.339331837887293,55.57756875315934
534,1193,24.332946218490843,55.55185439369097
421,1413,24.07281754461566,55.62505638422679
805,112,24.309965859229173,55.82712176550285
75,872,24.35,55.6188962894273
675,557,24.30802280296237,55.573203923848304
874,197,24.332015254139176,55.67898781179687
860,1370,24.28912694074499,55.867413139496556
417,1076,24.20338760004787,55.60354193723508
802,159,24.14677232778684,55.9
826,1465,24.26818655321891,55.66591763487111
624,1299,24.26423058081946,55.59420977221613
470,540,24.15931709574154,55.787428850023595
762,1415,24.347675524582503,55.77055544053641
957,192,24.25272656381365,55.88009401164218
682,169,24.104004933030673,55.67440332210622
913,40,24.344467593982838,55.707634006735816
743,1267,24.169869673542497,55.77294921341062
769,546,24.123750110479957,55.81041857107156
839,1429,24.29429839174713,55.71729639368493
940,1278,24.18984859732838,55.72433177517084
548,1429,24.297735829630255,55.71979236306891
73,145,24.337582808056855,55.756314288903695
193,1213,24.10039278089929,55.663730252034036
787,716,24.321594760314994,55.693786806748015
126,1413,24.07,55.55
605,41,24.24512542901757,55.77737669099468
762,770,24.331737444621275,55.808937211778385
677,1407,24.17584592716332,55.9
502,532,24.345341548179352,55.816003749301146
197,1226,24.255597614818896,55.619984619167624
534,669,24.304690675085908,55.56983647825882
213,1122,24.114978847181526,55.65618000616618
102,1385,24.239812964284926,55.74278487413443
704,279,24.181667837556788,55.71309706552696
546,612,24.178394292704162,55.585746160468744
819,1465,24.292081325528315,55.67149204695464
648,1412,24.085448235984998,55.72809526187383
622,23,24.194912000166987,55.611662503008716
805,762,24.291395732849427,55.829809660687964
608,511,24.302653737704407,55.7995545771571
168,940,24.224321515253216,55.56859773742196
38,1149,24.225891609190242,55.64873189440104
398,1198,24.135815094535403,55.70714579311428
884,26,24.23036040905815,55.84601378513869
212,1159,24.337422155069664,55.72161465812001
396,342,24.213447869645762,55.66398945760865
40,377,24.26334601330366,55.81783699372895
895,1336,24.28654507729808,55.67035900388011
701,352,24.195612255754913,55.675058600461206
283,558,24.249230699788257,55.5882210971819
807,399,24.325088246748503,55.7799583345616
174,131,24.223415768074688,55.84063421881486
447,481,24.35,55.55
519,909,24.317139234784882,55.55
291,419,24.177274080130164,55.8226915362071
306,283,24.22012709372461,55.71067191433557
228,355,24.111872608277736,55.66533029714801
123,524,24.228187530333443,55.70183699080713
109,843,24.35,55.55
666,1292,24.08435097451534,55.61798958578887
467,336,24.17802638592542,55.884830902467286
597,63,24.238711982107603,55.708567391975315
370,70,24.13355456165955,55.899006161398894
780,290,24.30981313561554,55.67337639319522
790,121,24.198247176554606,55.86058249967569
943,568,24.210689193834963,55.55990822764733
872,125,24.16443125275355,55.857063132366825
908,230,24.270558320230766,55.708302982903554
743,144,24.166585078993318,55.81978308082972
262,79,24.102904729366323,55.68952155384176
242,904,24.17925223178561,55.73179304848431
4,1047,24.109803155795255,55.66418060072516
821,487,24.259009501030942,55.57762280150351
128,365,24.2698994378902,55.73409542786734
971,864,24.116292027006942,55.577816949873586
507,1216,24.14385014068496,55.72212962266715
73,40,24.35,55.77822392373439
79,1230,24.122026573810356,55.575195939669854
609,1325,24.28206218580078,55.855887646238564
862,605,24.07,55.68624191748749
880,1142,24.07,55.69116405673485
504,1274,24.20873882231426,55.65031325555924
837,11,24.30077640307429,55.61351172743016
400,1261,24.17580208868012,55.61844177834066
304,607,24.31896929007527,55.689735055834376
682,207,24.088770828151475,55.6511331625561
280,1143,24.2822145051788,55.79218407738084
363,273,24.323018487038475,55.77700124687445
93,822,24.19459381234037,55.65176335959603
611,583,24.074707919111557,55.885263599456884
789,573,24.233480732228394,55.78429830066492
163,689,24.29589475035066,55.71750623085376
315,580,24.177333873233504,55.57913929564452
606,634,24.291792175848673,55.716321306090684
583,156,24.349098625856644,55.68218945900555
576,451,24.11002928135981,55.77851930639179
885,872,24.30718820259094,55.697254883532494
35,1273,24.078983151919473,55.75579138335878
699,1381,24.308107000529624,55.79816411338447
935,593,24.177605021626906,55.80900929149525
528,1279,24.2008420695312,55.58180873520198
8,71,24.284848178509815,55.83295498954208
823,19,24.3483192007353,55.65958701610333
500,1122,24.11132977385792,55.63631578642585
514,370,24.3108044167887,55.706532450926275
260,136,24.29962135872846,55.79470536467247
156,920,24.123292839543456,55.81925502970641
467,518,24.156517013700544,55.9
237,836,24.12387649948758,55.651003121738526
381,156,24.341371278645575,55.66886718664074
508,510,24.172336626280835,55.630320333548916
780,935,24.35,55.73143205355039
405,539,24.14945604165631,55.62135768193348
6,356,24.099180409119096,55.693518220717486
65,823,24.1746894334253,55.894277969987854
878,1114,24.10192284755584,55.779301255802466
736,191,24.310491464202713,55.696437258732
193,1403,24.35,55.55
552,1070,24.230869429408056,55.73695102758466
768,1448,24.17787783838176,55.6029196831547
786,41,24.230089547839057,55.796233933628955
600,1238,24.143023709434893,55.61464341036422
330,920,24.089826403582986,55.80546343068033
496,374,24.270299330161563,55.7834597006481
105,900,24.224594648289838,55.59203678588114
114,617,24.280359633541657,55.9
643,15,24.14405705082066,55.69938478994313
983,484,24.11041184527298,55.67030681648291
23,81,24.16107866885511,55.85622528211037
810,145,24.312046779500367,55.751776884670655
551,206,24.336634426335845,55.84221528550911
70,912,24.35,55.9
479,39,24.26017106525164,55.880306557757834
902,578,24.092360085648938,55.80657794523771
548,1186,24.25068397946784,55.708188565497245
916,1482,24.184657642308295,55.661912984031645
113,686,24.249498491343505,55.71931621440499
256,95,24.130951396857984,55.76382288916253
306,881,24.07,55.75799356142576
272,768,24.32193105600928,55.63075142172871
444,361,24.298421762841073,55.82156156833902
404,638,24.077567235500226,55.58852053686027
341,462,24.19373346022667,55.9
10,1403,24.34634097913693,55.61001253788415
502,1207,24.35,55.9
278,1074,24.203772557824085,55.684204692866565
25,1478,24.31298788760358,55.853892674336265
880,405,24.110724561273255,55.70865106710451
143,667,24.178806229587792,55.68242187031494
669,449,24.304255058229305,55.63620906494715
37,690,24.311673616566615,55.58888955450403
187,776,24.18110299089256,55.564422981693134
725,132,24.07027569865819,55.9
622,1035,24.35,55.9
633,673,24.091390226775605,55.668260992133725
439,1096,24.322843527282945,55.87277875835978
813,1028,24.300177101525453,55.71492800160673
740,574,24.31579747190891,55.60179019194626
726,81,24.1996622980087,55.85050449203205
571,916,24.218655092333478,55.5544833182719
933,828,24.25981256707491,55.71672690600159
603,4,24.092318868017994,55.78138676687067
147,472,24.07952343685192,55.6590822037632
749,481,24.326763761020043,55.57310898618766
926,1372,24.2157196406353,55.81549863715186
574,98,24.346917024615923,55.87292263265354
964,1041,24.09005814620891,55.81339143364748
871,654,24.251245014780366,55.62465001648882
249,967,24.163806852330644,55.87275219075815
380,885,24.35,55.67494345794056
108,1385,24.166937081754597,55.74919000939544
991,165,24.10105134945202,55.61276812120078
954,1085,24.184509713476924,55.74698621758292
126,771,24.07,55.55
554,1462,24.192352304989054,55.64223345953836
503,693,24.139332486683124,55.76811866064455
140,1127,24.27077210245037,55.554463576316024
131,947,24.171904649701343,55.75447659196094
853,322,24.30223331224369,55.76843201812584
144,1192,24.2384902231938,55.74441496682413
312,898,24.081767300808902,55.70704979992454
538,1101,24.31672613611591,55.896198341871475
851,859,24.32379883644117,55.74745268523496
628,849,24.321656979992458,55.892465000161025
872,201,24.07,55.80490114786785
89,240,24.327703817332246,55.86512178625947
483,1053,24.238301648182897,55.781383891231954
788,841,24.146309728791145,55.82743004987334
471,532,24.33973405749672,55.80111869922907
970,831,24.09521797593421,55.73123578417406
6,625,24.35,55.9
559,398,24.302239415382644,55.67006933722733
296,1245,24.223378726629203,55.71450489457551
664,241,24.287672516846822,55.574127216422006
158,705,24.094102269233968,55.84402844392307
996,854,24.125181634262926,55.58142912008981
452,708,24.120685390231728,55.74850234542386
193,513,24.07,55.71475845124783
133,538,24.15929135540029,55.89866704794835
740,717,24.35,55.55
119,262,24.273026661000227,55.87581393671584
742,1355,24.34236740180938,55.689224179598696
209,227,24.32157225121093,55.566868469807396
345,129,24.138285553135116,55.64726889731228
623,1388,24.321745376339194,55.78914824999194
843,1459,24.22540820925302,55.6192367755848
440,450,24.266337333827344,55.6310562460744
566,893,24.285895927746793,55.566228955535124
552,1245,24.27860228797472,55.698817060105306
938,771,24.07,55.55
250,301,24.23573213247665,55.70738615724368
171,1157,24.121102811657725,55.73872388404951
217,922,24.215452764282073,55.7991524192237
559,536,24.35,55.656105737344134
445,514,24.324869820928164,55.71263695085449
93,1068,24.22290020438803,55.66350654010939
973,1176,24.24997174388066,55.69005784668757
810,1282,24.263392225104376,55.73813213543558
168,38,24.35,55.698033543360395
4,1122,24.096989607628057,55.648871157886056
590,555,24.130457459674556,55.68865492429413
713,29,24.10444263403659,55.5782588573334
45,432,24.131841171610198,55.892268070268074
852,1467,24.09111136628108,55.87721276814011
78,1297,24.077636809322133,55.763086106489915
517,658,24.158039732854405,55.89555327458105
267,352,24.18989782943853,55.7137706763705
609,1378,24.35,55.652903308571645
124,586,24.306364208596086,55.89313594408265
733,803,24.250294280911607,55.753477064007555
704,183,24.07,55.55
961,1002,24.141030677017625,55.71185927162547
127,812,24.225016645551314,55.67068506817741
250,16,24.07,55.55
609,1322,24.35,55.55
615,1469,24.1429761633866,55.65034818045127
324,1399,24.183743502020636,55.85457740562567
842,261,24.085214623054416,55.70453972798147
725,1310,24.35,55.759558968349964
943,601,24.24760410739997,55.55
44,480,24.231810552152833,55.8404392213736
421,771,24.10158059777376,55.55
515,670,24.07,55.9
721,1448,24.21435114651212,55.55149890282787
300,714,24.07,55.55
871,1403,24.35,55.55
859,1113,24.262092263506883,55.88194167890466
715,1115,24.34553160492254,55.83864494298906
477,144,24.177532753280236,55.79902795594636
86,84,24.21210475087534,55.88491356593621
463,478,24.150147362177513,55.65976824604639
299,516,24.32610138860768,55.720361058642695
766,708,24.123425105227593,55.8019953297347
503,73,24.07,55.9
438,1488,24.31178024484854,55.58912283266784
48,334,24.34213491869318,55.720725453653216
191,21,24.107649944491296,55.799644860064355
78,1086,24.07,55.73547551978201
758,1495,24.34961525771781,55.78430920005731
785,1300,24.110135947975074,55.76259761058127
279,889,24.240742078881187,55.62209233210209
523,248,24.09624052663719,55.81004737441205
492,897,24.087056488998513,55.602987688995476
855,187,24.145134982441597,55.70045190426122
426,424,24.11961212568934,55.78704855405387
404,652,24.07,55.55
948,1316,24.264780477040894,55.75575666466732
82,1267,24.18839590934523,55.833287643544466
747,666,24.329628189901545,55.68765422637865
14,468,24.32929874747901,55.613443059634726
298,664,24.158800988442486,55.670435421392426
785,670,24.07,55.9
603,1096,24.35,55.9
161,1219,24.229575698031734,55.57919695744595
416,382,24.095373689868342,55.6649512785844
584,1031,24.2941689391831,55.60243662507171
190,1234,24.34711346593557,55.871902413689945
384,617,24.3287758374483,55.88587265473619
94,62,24.18587577687119,55.62260344995613
